Company,TypeName,Inches,RamGB,OpSys,WeightKG,Price,GHz,CpuBrand,CpuVersion,MainMemory,SecondMemory,MainMemoryType,SecondMemoryType,TouchScreen,Resolution,PanelType,GpuBrand,GpuVersion
Mediacom,Notebook,14.0,2,Windows 10,1.4,152.80704,1.44,Intel, Atom x5-Z8350 ,32.0,0.0,FlashStorage,None,0,1920x1080,Without,Intel, HD Graphics
Lenovo,Notebook,15.6,4,No OS,2.2,299.22048,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,2 in 1 Convertible,13.3,6,Windows 10,1.5,408.5574336,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,1,1920x1080,Without,Intel, HD Graphics 620
Dell,Gaming,15.6,16,Windows 10,2.62,945.61344,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Lenovo,Notebook,15.6,4,Windows 10,1.8,530.02944,1.6,Intel, Core i5 8250U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, UHD Graphics 620
Lenovo,Notebook,15.6,4,Windows 10,2.2,370.18944,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 920MX 
Asus,Notebook,15.6,8,Windows 10,2.0,255.10464000000002,1.1,Intel, Celeron Dual Core N3350 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 500
Asus,Notebook,15.6,8,Windows 10,1.99,579.6565632,2.5,Intel, Core i5 7300HQ ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Dell,Ultrabook,13.3,8,Windows 10,1.23,1194.9638400000001,1.6,Intel, Core i5 8250U ,256.0,0.0,SSD,None,1,3200x1800,Without,Intel, UHD Graphics 620
Lenovo,Notebook,14.0,2,Windows 10,1.42,159.20064,1.6,Intel, Celeron Dual Core N3060 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1123.6240512,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,15.6,16,Windows 10,2.06,1533.82464,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,SSD,None,1,3840x2160,Without,Nvidia, GeForce GTX 1050
Lenovo,Gaming,15.6,8,Windows 10,2.5,709.05024,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050M
HP,Notebook,17.0,8,Windows 10,2.6,333.042624,3.0,AMD, A9-Series 9420 ,1000.0,0.0,HDD,None,0,1600x900,Without,AMD, Radeon R5
Lenovo,Ultrabook,14.0,16,Windows 10,1.14,1566.432,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Asus,Gaming,15.6,8,No OS,2.5,747.41184,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050 Ti
Acer,Notebook,15.6,4,Windows 10,2.4,287.712,2.0,Intel, Core i3 6006U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,Notebook,14.0,4,Windows 10,1.43,175.18464,1.6,Intel, Celeron Dual Core N3060 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics
Acer,Ultrabook,14.0,8,Windows 10,1.8,587.57184,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, Graphics 620
Razer,Gaming,14.0,16,Windows 10,1.95,1661.6966400000001,2.8,Intel, Core i7 7700HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Toshiba,Notebook,13.3,8,Windows 10,1.2,775.54368,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,1012.7462400000001,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Asus,Gaming,17.3,32,Windows 10,3.8,1789.56864,2.7,Intel, Core i7 6820HK ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1080
Acer,Gaming,15.6,8,Linux,2.4,453.30623999999995,2.5,Intel, Core i5 7300HQ ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Dell,Ultrabook,13.3,8,Windows 10,1.2,927.0080640000001,1.6,Intel, Core i5 8250U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, UHD Graphics 620
MSI,Gaming,15.6,8,Windows 10,2.2,761.989248,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
HP,Notebook,15.6,4,No OS,1.86,233.302464,2.0,Intel, Core i3 6006U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Toshiba,Notebook,15.6,8,Windows 10,2.0,680.27904,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,15.6,8,Windows 10,6.2,587.57184,1.8,Intel, Core i7 8550U ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon 530
Dell,Notebook,15.6,16,Windows 10,2.2,725.6736000000001,1.8,Intel, Core i7 8550U ,256.0,2000.0,SSD,HDD,0,1920x1080,Without,AMD, Radeon 530
Lenovo,Gaming,15.6,8,Windows 10,3.31,764.6745599999999,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 960
Dell,Gaming,17.3,32,Windows 10,4.42,2012.3024831999999,2.8,Intel, Core i7 7700HQ ,512.0,1000.0,SSD,HDD,0,3840x2160,IPSPanel,Nvidia, GeForce GTX 1070
Dell,Notebook,14.0,8,Windows 10,1.56,785.77344,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,4,Windows 10,2.2,267.89184,1.1,Intel, Celeron Dual Core N3350 ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 500
Lenovo,Notebook,15.6,4,Windows 10,2.2,342.0576,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,6,Windows 10,2.04,344.61503999999996,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R5 M430
MSI,Gaming,17.3,8,Windows 10,2.7,950.5812672,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Toshiba,Notebook,15.6,4,Windows 10,2.1,318.40128,2.1,Intel, Core i3 6100U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,8,Windows 10,2.1,476.3232,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon 530
Toshiba,Notebook,15.6,8,Windows 10,2.0,804.3148800000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Linux,2.1,263.41632,2.0,Intel, Core i3 6006U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Microsoft,Ultrabook,13.5,8,Windows 10 S,1.252,1194.228576,2.8,Intel, Core i7 7600U ,256.0,0.0,SSD,None,1,2256x1504,Without,Intel, Iris Plus Graphics 640
Lenovo,Notebook,15.6,8,Windows 10,1.9,522.964512,2.5,Intel, Core i5 7200U ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,AMD, Radeon R5 M430
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,661.0982399999999,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,2 in 1 Convertible,14.0,4,Windows 10,1.63,446.91264,2.4,Intel, Core i3 7100U ,128.0,0.0,SSD,None,1,1920x1080,IPSPanel,Nvidia, GeForce 940MX
MSI,Gaming,15.6,16,Windows 10,2.4,827.33184,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Asus,Ultrabook,14.0,8,Windows 10,1.1,725.6736000000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,2 in 1 Convertible,11.6,8,Chrome OS,1.4,316.4832,1.1,Intel, Celeron Dual Core N3350 ,64.0,0.0,FlashStorage,None,1,1366x768,Without,Intel, HD Graphics 500
LG,Ultrabook,15.6,8,Windows 10,1.09,1469.8886400000001,1.8,Intel, Core i7 8550U ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Acer,Gaming,15.6,16,Windows 10,2.5,830.52864,2.5,Intel, Core i5 7300HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
MSI,Gaming,15.6,8,Windows 10,2.2,638.017344,2.5,Intel, Core i5 7300HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Asus,Notebook,15.6,4,Windows 10,1.86,267.89184,1.1,Intel, Celeron Dual Core N3350 ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 500
Dell,Gaming,15.6,16,Windows 10,3.21,1311.32736,2.5,Intel, Core i5 7300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
HP,Notebook,17.3,4,Windows 10,2.5,446.91264,2.0,Intel, Core i3 6006U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,AMD, Radeon R5 520
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.19,958.4006400000001,1.8,Intel, Core i7 8550U ,512.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, UHD Graphics 620
Dell,Gaming,15.6,16,Windows 10,3.49,1798.9992000000002,2.9,Intel, Core i7 7820HK ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
HP,Notebook,15.6,4,Windows 10,1.86,391.6783296,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon 520
Dell,Notebook,15.6,4,Windows 10,2.2,348.87957120000004,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M430
HP,Notebook,17.3,6,Windows 10,2.65,363.79584,2.4,AMD, A10-Series 9600P ,2000.0,0.0,HDD,None,0,1920x1080,IPSPanel,AMD, Radeon R7 M440
Lenovo,Notebook,15.6,4,Windows 10,2.1,203.31648,1.6,Intel, Celeron Dual Core 3855U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 510
Acer,Notebook,14.0,4,Chrome OS,1.45,239.76,1.6,Intel, Celeron Dual Core 3855U ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 510
Lenovo,Notebook,14.0,4,Windows 10,1.7,446.91264,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Workstation,17.3,8,Windows 10,3.14,1219.8924864,2.8,Intel, Core i7 7700HQ ,500.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, Quadro M1200
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.42,1655.9424000000001,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,2560x1440,Without,Intel, HD Graphics 620
Toshiba,Notebook,13.3,8,Windows 10,1.5,622.0972800000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Acer,Netbook,11.6,4,Windows 10,1.4,171.98784,1.6,Intel, Celeron Dual Core N3050 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,1.38,1118.24064,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Asus,2 in 1 Convertible,12.5,4,Chrome OS,1.2,427.73184000000003,0.9,Intel, Core M M3-6Y30 ,64.0,0.0,FlashStorage,None,1,1920x1080,Without,Intel, HD Graphics 515
Toshiba,Ultrabook,13.3,16,Windows 10,1.36,1200.07872,2.5,Intel, Core i7 6500U ,512.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 520
Dell,Gaming,15.6,8,Windows 10,2.56,523.63584,2.5,Intel, Core i5 7300HQ ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Lenovo,Notebook,15.6,4,Windows 10,2.2,255.10464000000002,2.9,AMD, A9-Series 9420 ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon 530
Lenovo,Notebook,15.6,8,Windows 10,2.2,274.28544,3.6,AMD, A12-Series 9720P ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R7
Lenovo,Notebook,15.6,4,Windows 10,2.1,397.330272,2.5,Intel, Core i5 7200U ,1000.0,1000.0,HDD,HDD,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,No OS,1.9,287.712,2.0,Intel, Core i3 6006U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,8,Windows 10,2.18,508.2912,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Acer,2 in 1 Convertible,13.3,1,Windows 10,1.6,638.72064,1.6,Intel, Core i5 8250U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, UHD Graphics 620
Lenovo,Workstation,15.6,16,Windows 7,2.18,1186.0128,2.5,Intel, Core i7 6500U ,512.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, Quadro M520M
Lenovo,Notebook,14.0,8,Windows 10,1.8,761.4777600000001,2.3,Intel, Core i5 6300HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,17.3,6,Windows 10,2.71,418.7871936,2.5,AMD, A10-Series 9620P ,2000.0,0.0,HDD,None,0,1920x1080,IPSPanel,AMD, Radeon 530
Lenovo,Gaming,15.6,8,Windows 10,2.5,798.56064,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050 Ti
Dell,Notebook,14.0,8,Linux,1.64,696.26304,2.8,Intel, Core i5 7440HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
Dell,Notebook,15.6,8,Linux,1.98,464.17536,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
Asus,Notebook,14.0,4,Windows 10,1.5,190.52928,1.1,Intel, Celeron Dual Core N3350 ,32.0,0.0,FlashStorage,None,0,1920x1080,Without,Intel, HD Graphics 500
Dell,Notebook,15.6,16,Windows 10,1.93,912.1493376,2.6,Intel, Core i5 7300U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Notebook,14.0,8,Windows 10,1.87,547.9762752,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 920MX
Dell,Notebook,15.6,8,Windows 10,1.9,753.8054400000001,2.6,Intel, Core i5 7300U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,Windows 10,2.19,190.52928,2.0,AMD, A6-Series 7310 ,500.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R4
Mediacom,Notebook,14.0,4,Windows 10,1.4,169.43040000000002,1.92,Intel, Atom Z8350 ,32.0,0.0,HDD,None,0,1920x1200,IPSPanel,Intel, HD Graphics 400
HP,Notebook,17.3,8,Windows 10,2.63,767.232,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
HP,2 in 1 Convertible,13.3,8,Windows 10,1.58,534.8885760000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1366x768,IPSPanel,Intel, HD Graphics 620
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,958.4006400000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Gaming,17.3,32,Windows 10,4.36,2339.673984,2.8,Intel, Core i7 7700HQ ,1000.0,1000.0,SSD,HDD,0,3840x2160,Without,Nvidia, GeForce GTX 1070
MSI,Gaming,17.3,8,Windows 10,2.7,862.1641728000001,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Lenovo,Notebook,15.6,4,No OS,1.9,313.222464,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Dell,2 in 1 Convertible,13.3,4,Windows 10,1.71,414.94464000000005,2.4,Intel, Core i3 7100U ,1000.0,0.0,HDD,None,1,1920x1080,Without,Intel, HD Graphics 620
Dell,Notebook,15.6,8,Linux,2.32,376.9155072,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R7 M445
HP,Notebook,15.6,4,Windows 10,2.1,312.64704,3.0,AMD, A9-Series 9420 ,1000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon 520
Acer,Gaming,17.3,16,Windows 10,4.2,1237.1616000000001,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,12,Windows 10,2.25,414.94464000000005,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,15.6,6,Windows 10,2.1,415.584,3.0,AMD, A9-Series A9-9420 ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,AMD, Radeon 520
Acer,Notebook,15.6,4,Windows 10,2.4,357.40224,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Notebook,13.3,8,Windows 10,1.44,613.7856,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,Notebook,15.6,4,Windows 10,1.85,498.06144000000006,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Workstation,15.6,16,Windows 10,2.6,1546.61184,2.8,Intel, Core i7 7700HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, Quadro M2200
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.55,421.33824,1.6,Intel, Core i5 8250U ,1000.0,0.0,HDD,None,1,1920x1080,Without,Intel, UHD Graphics 620
MSI,Gaming,15.6,16,Windows 10,1.8,1339.1267328000001,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Acer,Notebook,15.6,4,Windows 10,2.4,262.649088,2.0,Intel, Core i3 6006U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,8,Windows 10,2.0,771.70752,2.7,Intel, Core i7 7500U ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce 940MX
Dell,Notebook,15.6,8,Windows 10,2.0,425.1744,2.0,Intel, Core i3 6006U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Toshiba,Notebook,14.0,8,Windows 10,1.25,981.4176000000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.7,638.72064,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Workstation,15.6,16,Windows 10,2.5,2109.2486400000003,2.8,Intel, Core i7 7600U ,1000.0,0.0,SSD,None,0,3840x2160,IPSPanel,Nvidia, Quadro M520M
Acer,Notebook,14.0,2,Chrome OS,1.68,210.98880000000003,1.6,Intel, Celeron Dual Core N3060 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
Samsung,Ultrabook,13.3,16,Windows 10,0.81,1054.30464,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,Notebook,14.0,8,Windows 10,1.6,720.3733056,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Workstation,17.3,16,Windows 7,3.0,2806.15104,2.9,Intel, Xeon E3-1535M v5 ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, Quadro M2000M
Lenovo,Netbook,11.6,4,Windows 10,1.4,303.696,1.6,Intel, Celeron Dual Core N3060 ,128.0,0.0,SSD,None,1,1366x768,Without,Intel, HD Graphics 400
HP,Notebook,15.6,8,Windows 10,1.84,1214.784,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Asus,Notebook,15.6,4,No OS,2.45,370.18944,2.3,Intel, Core i5 6300HQ ,1000.0,0.0,HDD,None,0,1366x768,Without,Nvidia, GeForce GTX 950M
Asus,Notebook,15.6,4,Windows 10,2.37,543.392064,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,766.5926400000001,1.8,Intel, Core i5 6260U ,256.0,0.0,SSD,None,1,3200x1800,IPSPanel,Intel, HD Graphics 540
HP,Notebook,15.6,8,Windows 10,2.2,702.65664,2.5,Intel, Core i5 7300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
HP,Workstation,15.6,8,Windows 7,2.59,998.04096,2.6,Intel, Core i7 6700HQ ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, Quadro M1000M
Dell,Gaming,15.6,16,Windows 10,4.42,1834.3174463999999,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,3840x2160,IPSPanel,Nvidia, GeForce GTX 1070
Acer,Notebook,15.6,4,Windows 10,2.1,382.97664000000003,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Gaming,15.6,8,Windows 10,2.5,670.0492800000001,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
Dell,Ultrabook,12.5,16,Windows 10,1.18,1188.57024,2.8,Intel, Core i7 7600U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Google,Ultrabook,12.3,8,Chrome OS,1.1,996.76224,1.2,Intel, Core i5 7Y57 ,256.0,0.0,SSD,None,1,2400x1600,Without,Intel, HD Graphics 615
Asus,Ultrabook,13.3,8,Windows 10,1.2,721.83744,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,3200x1800,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,13.3,4,Windows 10,1.65,542.81664,2.0,Intel, Core i3 6006U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Acer,Notebook,13.3,4,Windows 10,1.6,418.7808,2.3,Intel, Core i5 6200U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Asus,Notebook,17.3,4,Windows 10,2.8,300.7165824,1.1,Intel, Pentium Quad Core N4200 ,1000.0,0.0,HDD,None,0,1366x768,Without,Nvidia, GeForce 920MX
Dell,Gaming,15.6,16,Windows 10,2.72,702.65664,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,1,3840x2160,IPSPanel,Nvidia, GeForce GTX 960M
Samsung,Ultrabook,13.3,8,Windows 10,1.31,1022.33664,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Linux,2.1,190.52928,1.1,Intel, Pentium Quad Core N4200 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 505
Dell,Notebook,15.6,16,Windows 10,2.3,755.2567872000001,2.7,Intel, Core i7 7500U ,0.0,0.0,None,None,0,1920x1080,Without,AMD, Radeon R7 M445
Samsung,2 in 1 Convertible,15.0,16,Windows 10,1.71,1150.20864,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,1920x1080,Without,AMD, Radeon 540
Toshiba,Notebook,14.0,4,Windows 10,1.75,652.1472,2.3,Intel, Core i5 6200U ,128.0,0.0,SSD,None,0,1366x768,IPSPanel,Intel, HD Graphics 520
Dell,Gaming,15.6,8,Windows 10,2.62,702.65664,2.8,Intel, Core i7 7700HQ ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
Asus,2 in 1 Convertible,15.6,12,Windows 10,2.3,536.42304,2.7,Intel, Core i7 7500U ,2000.0,0.0,HDD,None,1,1920x1080,Without,Nvidia, GeForce 940MX
Lenovo,Notebook,15.6,16,Windows 7,2.5,1515.2832,2.7,Intel, Core i7 6820HQ ,512.0,0.0,SSD,None,0,3840x2160,Without,Nvidia, Quadro M2000M
Acer,Notebook,14.0,4,Windows 10,1.8,406.63296,2.4,Intel, Core i3 7100U ,128.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Razer,Gaming,14.0,16,Windows 10,1.95,1853.50464,2.8,Intel, Core i7 7700HQ ,512.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Asus,Notebook,15.6,8,Windows 10,2.0,372.043584,1.1,Intel, Pentium Dual Core N4200 ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 505
Dell,Gaming,17.3,32,Windows 10,4.42,2294.535168,2.8,Intel, Core i7 7700HQ ,1000.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1070M
Asus,Gaming,17.3,16,Windows 10,4.3,1502.496,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1070
Toshiba,Ultrabook,14.0,16,Windows 10,1.47,1127.83104,2.6,Intel, Core i7 6600U ,512.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 930M
Lenovo,Notebook,15.6,8,No OS,2.2,210.34944,1.6,Intel, Celeron Quad Core N3710 ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 405
Lenovo,Ultrabook,14.0,16,Windows 10,1.7,1469.8886400000001,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
MSI,Gaming,14.0,16,Windows 10,1.6,1209.02976,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
